"84/16","送梁李二明府","陳子昂","全唐詩",84,"16","0636-12-26T11:20:00Z","p. 1876","fla"
"84/17","送魏兵曹使巂州得登字","陳子昂","全唐詩",84,"17","0636-12-30T04:00:00Z","p. 1877","fla"
"84/18","送著作佐郎崔融等從梁王東征","陳子昂","全唐詩",84,"18","0637-01-02T20:40:00Z","p. 1878","fla"
"84/19","春晦餞陶七於江南同用風字","陳子昂","全唐詩",84,"19","0637-01-06T13:20:00Z","p. 1879","fla"
"84/20","喜遇冀侍禦珪崔司議泰之二使","陳子昂","全唐詩",84,"20","0637-01-10T06:00:00Z","p. 1880","fla"
"84/21","登薊城西北樓送崔著作融入都","陳子昂","全唐詩",84,"21","0637-01-13T22:40:00Z","p. 1881","fla"
"84/22","月夜有懷","陳子昂","全唐詩",84,"22","0637-01-17T15:20:00Z","p. 1882","fla"
"84/23","夏日游暉上人房","陳子昂","全唐詩",84,"23","0637-01-21T08:00:00Z","p. 1883","fla"
"84/24","春日登金華觀","陳子昂","全唐詩",84,"24","0637-01-25T00:40:00Z","p. 1884","fla"
"84/25","群公集畢氏林亭","陳子昂","全唐詩",84,"25","0637-01-28T17:20:00Z","p. 1885","fla"
"84/26","宴胡楚真禁所","陳子昂","全唐詩",84,"26","0637-02-01T10:00:00Z","p. 1886","fla"
"84/27","魏氏園林人賦一物得秋亭萱草","陳子昂","全唐詩",84,"27","0637-02-05T02:40:00Z","p. 1887","fla"
"84/28","晦日宴高氏林亭（見《歲時雜詠》）","陳子昂","全唐詩",84,"28","0637-02-08T19:20:00Z","p. 1888","fla"
"84/29","晦日重宴高氏林亭（見《歲時雜詠》）","陳子昂","全唐詩",84,"29","0637-02-12T12:00:00Z","p. 1889","fla"
"84/30","上元夜效小庾體（見《歲時雜詠》）","陳子昂","全唐詩",84,"30","0637-02-16T04:40:00Z","p. 1890","fla"
"84/31","洛城觀酺應制","陳子昂","全唐詩",84,"31","0637-02-19T21:20:00Z","p. 1891","fla"
"84/32","奉和皇帝上禮撫事述懷應制","陳子昂","全唐詩",84,"32","0637-02-23T14:00:00Z","p. 1892","fla"
"84/33","酬田逸人遊岩見尋不遇題隱居裏壁","陳子昂","全唐詩",84,"33","0637-02-27T06:40:00Z","p. 1893","fla"
"84/34","白帝城懷古","陳子昂","全唐詩",84,"34","0637-03-02T23:20:00Z","p. 1894","fla"
"84/35","峴山懷古","陳子昂","全唐詩",84,"35","0637-03-06T16:00:00Z","p. 1895","fla"
"84/36","宿空舲峽青樹村浦","陳子昂","全唐詩",84,"36","0637-03-10T08:40:00Z","p. 1896","fla"
"84/37","宿襄河驛浦","陳子昂","全唐詩",84,"37","0637-03-14T01:20:00Z","p. 1897","fla"
"84/38","贈嚴倉曹乞推命錄","陳子昂","全唐詩",84,"38","0637-03-17T18:00:00Z","p. 1898","fla"
"84/39","和陸明府贈將軍重出塞","陳子昂","全唐詩",84,"39","0637-03-21T10:40:00Z","p. 1899","fla"
"84/40","江上暫別蕭四劉三旋欣接遇","陳子昂","全唐詩",84,"40","0637-03-25T03:20:00Z","p. 1900","fla"
"84/41","秋日遇荊州府崔兵曹使宴","陳子昂","全唐詩",84,"41","0637-03-28T20:00:00Z","p. 1901","fla"
"84/42","臥病家園","陳子昂","全唐詩",84,"42","0637-04-01T12:40:00Z","p. 1902","fla"
"84/43","于長史山池三日曲水宴","陳子昂","全唐詩",84,"43","0637-04-05T05:20:00Z","p. 1903","fla"
"84/44","合州津口別舍弟至東陽峽步趁不及眷然有憶作以示之","陳子昂","全唐詩",84,"44","0637-04-08T22:00:00Z","p. 1904","fla"
"84/45","萬州曉發放舟乘漲，還寄蜀中親朋","陳子昂","全唐詩",84,"45","0637-04-12T14:40:00Z","p. 1905","fla"
"84/46","入峭峽安居溪伐木溪源幽邃林嶺相映有奇致焉","陳子昂","全唐詩",84,"46","0637-04-16T07:20:00Z","p. 1906","fla"
"84/47","入東陽峽與李明府舟前後不相及","陳子昂","全唐詩",84,"47","0637-04-20T00:00:00Z","p. 1907","fla"
"84/48","同旻上人傷壽安傅少府","陳子昂","全唐詩",84,"48","0637-04-23T16:40:00Z","p. 1908","fla"
"84/49","南山家園林木交映盛夏五月幽然清涼獨坐思遠率成十韻","陳子昂","全唐詩",84,"49","0637-04-27T09:20:00Z","p. 1909","fla"
"84/50","還至張掖古城，聞東軍告捷，贈韋五虛己","陳子昂","全唐詩",84,"50","0637-05-01T02:00:00Z","p. 1910","fla"
"84/51","題祀山烽樹贈喬十二侍禦","陳子昂","全唐詩",84,"51","0637-05-04T18:40:00Z","p. 1911","fla"
"84/52","初入峽苦風寄故鄉親友","陳子昂","全唐詩",84,"52","0637-05-08T11:20:00Z","p. 1912","fla"
"84/53","題田洗馬遊岩桔槔","陳子昂","全唐詩",84,"53","0637-05-12T04:00:00Z","p. 1913","fla"
"84/54","古意題徐令壁","陳子昂","全唐詩",84,"54","0637-05-15T20:40:00Z","p. 1914","fla"
"84/55","贈別冀侍禦崔司議","陳子昂","全唐詩",84,"55","0637-05-19T13:20:00Z","p. 1915","fla"
"84/56","三月三日宴王明府山亭（見《歲時雜詠》）","陳子昂","全唐詩",84,"56","0637-05-23T06:00:00Z","p. 1916","fla"
"85/1","唐封泰山樂章。豫和六首","張說","全唐詩",85,"1","0637-05-26T22:40:00Z","p. 1917","fla"
"85/2","唐封泰山樂章。太和","張說","全唐詩",85,"2","0637-05-30T15:20:00Z","p. 1918","fla"
"85/3","唐封泰山樂章。肅和","張說","全唐詩",85,"3","0637-06-03T08:00:00Z","p. 1919","fla"
"85/4","唐封泰山樂章。雍和","張說","全唐詩",85,"4","0637-06-07T00:40:00Z","p. 1920","fla"
"85/5","唐封泰山樂章。壽和","張說","全唐詩",85,"5","0637-06-10T17:20:00Z","p. 1921","fla"
"85/6","唐封泰山樂章。壽和","張說","全唐詩",85,"6","0637-06-14T10:00:00Z","p. 1922","fla"
"85/7","唐封泰山樂章。舒和","張說","全唐詩",85,"7","0637-06-18T02:40:00Z","p. 1923","fla"
"85/8","唐封泰山樂章。凱和","張說","全唐詩",85,"8","0637-06-21T19:20:00Z","p. 1924","fla"
"85/9","唐封泰山樂章。豫和","張說","全唐詩",85,"9","0637-06-25T12:00:00Z","p. 1925","fla"
"85/10","唐享太廟樂章。永和三首","張說","全唐詩",85,"10","0637-06-29T04:40:00Z","p. 1926","fla"
"85/11","唐享太廟樂章。太和","張說","全唐詩",85,"11","0637-07-02T21:20:00Z","p. 1927","fla"
"85/12","唐享太廟樂章。肅和","張說","全唐詩",85,"12","0637-07-06T14:00:00Z","p. 1928","fla"
"85/13","唐享太廟樂章。雍和二首","張說","全唐詩",85,"13","0637-07-10T06:40:00Z","p. 1929","fla"
"85/14","唐享太廟樂章。文舞","張說","全唐詩",85,"14","0637-07-13T23:20:00Z","p. 1930","fla"
"85/15","唐享太廟樂章。光大舞","張說","全唐詩",85,"15","0637-07-17T16:00:00Z","p. 1931","fla"
"85/16","唐享太廟樂章。長髮舞","張說","全唐詩",85,"16","0637-07-21T08:40:00Z","p. 1932","fla"
"85/17","唐享太廟樂章。大政舞","張說","全唐詩",85,"17","0637-07-25T01:20:00Z","p. 1933","fla"
"85/18","唐享太廟樂章。大成舞","張說","全唐詩",85,"18","0637-07-28T18:00:00Z","p. 1934","fla"
"85/19","唐享太廟樂章。大明舞","張說","全唐詩",85,"19","0637-08-01T10:40:00Z","p. 1935","fla"
"85/20","唐享太廟樂章。崇德舞","張說","全唐詩",85,"20","0637-08-05T03:20:00Z","p. 1936","fla"
"85/21","唐享太廟樂章。鈞天舞","張說","全唐詩",85,"21","0637-08-08T20:00:00Z","p. 1937","fla"
"85/22","唐享太廟樂章。大和舞","張說","全唐詩",85,"22","0637-08-12T12:40:00Z","p. 1938","fla"
"85/23","唐享太廟樂章。景雲舞","張說","全唐詩",85,"23","0637-08-16T05:20:00Z","p. 1939","fla"
"85/24","唐享太廟樂章。福和","張說","全唐詩",85,"24","0637-08-19T22:00:00Z","p. 1940","fla"
"85/25","唐享太廟樂章。舒和","張說","全唐詩",85,"25","0637-08-23T14:40:00Z","p. 1941","fla"
"85/26","唐享太廟樂章。凱安三首","張說","全唐詩",85,"26","0637-08-27T07:20:00Z","p. 1942","fla"
"85/27","唐享太廟樂章。登歌","張說","全唐詩",85,"27","0637-08-31T00:00:00Z","p. 1943","fla"
"85/28","唐享太廟樂章。永和","張說","全唐詩",85,"28","0637-09-03T16:40:00Z","p. 1944","fla"
"86/1","奉和聖制賜諸州刺史應制以題坐右","張說","全唐詩",86,"1","0637-09-07T09:20:00Z","p. 1945","fla"
"86/2","奉和聖制送宇文融安輯戶口應制","張說","全唐詩",86,"2","0637-09-11T02:00:00Z","p. 1946","fla"
"86/3","奉和聖制過晉陽宮應制","張說","全唐詩",86,"3","0637-09-14T18:40:00Z","p. 1947","fla"
"86/4","奉和聖制行次成皋應制","張說","全唐詩",86,"4","0637-09-18T11:20:00Z","p. 1948","fla"
"86/5","奉和聖制溫湯對雪應制","張說","全唐詩",86,"5","0637-09-22T04:00:00Z","p. 1949","fla"
"86/6","奉和聖制義成校獵喜雪應制","張說","全唐詩",86,"6","0637-09-25T20:40:00Z","p. 1950","fla"
"86/7","清明日詔宴甯王山池賦得飛字","張說","全唐詩",86,"7","0637-09-29T13:20:00Z","p. 1951","fla"
"86/8","四月十三日詔宴甯王亭子賦得好字","張說","全唐詩",86,"8","0637-10-03T06:00:00Z","p. 1952","fla"
"86/9","藥園宴武輅沙將軍賦得洛字","張說","全唐詩",86,"9","0637-10-06T22:40:00Z","p. 1953","fla"
"86/10","修書院學士奉敕宴梁王宅賦得樹字","張說","全唐詩",86,"10","0637-10-10T15:20:00Z","p. 1954","fla"
"86/11","夕宴房主簿舍","張說","全唐詩",86,"11","0637-10-14T08:00:00Z","p. 1955","fla"
"86/12","行從方秀川與劉評事文同宿","張說","全唐詩",86,"12","0637-10-18T00:40:00Z","p. 1956","fla"
"86/13","送郭大夫元振再使吐蕃","張說","全唐詩",86,"13","0637-10-21T17:20:00Z","p. 1957","fla"
"86/14","送李侍郎迥秀薛長史季昶同賦得水字","張說","全唐詩",86,"14","0637-10-25T10:00:00Z","p. 1958","fla"
"86/15","別平一師","張說","全唐詩",86,"15","0637-10-29T02:40:00Z","p. 1959","fla"
"86/16","送王光庭","張說","全唐詩",86,"16","0637-11-01T19:20:00Z","p. 1960","fla"
"86/17","新都南亭送郭元振盧崇道（一作盧崇道詩）","張說","全唐詩",86,"17","0637-11-05T12:00:00Z","p. 1961","fla"
"86/18","贈崔公","張說","全唐詩",86,"18","0637-11-09T04:40:00Z","p. 1962","fla"
"86/19","贈趙公","張說","全唐詩",86,"19","0637-11-12T21:20:00Z","p. 1963","fla"
"86/20","贈趙侍禦","張說","全唐詩",86,"20","0637-11-16T14:00:00Z","p. 1964","fla"
"86/21","答李伯魚桐竹","張說","全唐詩",86,"21","0637-11-20T06:40:00Z","p. 1965","fla"
"86/22","寄姚司馬","張說","全唐詩",86,"22","0637-11-23T23:20:00Z","p. 1966","fla"
"86/23","代書答姜七崔九","張說","全唐詩",86,"23","0637-11-27T16:00:00Z","p. 1967","fla"
"86/24","代書寄吉十一","張說","全唐詩",86,"24","0637-12-01T08:40:00Z","p. 1968","fla"
"86/25","代書寄薛四","張說","全唐詩",86,"25","0637-12-05T01:20:00Z","p. 1969","fla"
"86/26","過蜀道山","張說","全唐詩",86,"26","0637-12-08T18:00:00Z","p. 1970","fla"
"86/27","蜀路二首","張說","全唐詩",86,"27","0637-12-12T10:40:00Z","p. 1971","fla"
"86/28","再使蜀道","張說","全唐詩",86,"28","0637-12-16T03:20:00Z","p. 1972","fla"
"86/29","江路憶郡","張說","全唐詩",86,"29","0637-12-19T20:00:00Z","p. 1973","fla"
"86/30","過漢南城歎古墳","張說","全唐詩",86,"30","0637-12-23T12:40:00Z","p. 1974","fla"
"86/31","至尉氏","張說","全唐詩",86,"31","0637-12-27T05:20:00Z","p. 1975","fla"
"86/32","襄州景空寺題融上人蘭若","張說","全唐詩",86,"32","0637-12-30T22:00:00Z","p. 1976","fla"
"86/33","巡邊在河北作","張說","全唐詩",86,"33","0638-01-03T14:40:00Z","p. 1977","fla"
"86/34","入海二首","張說","全唐詩",86,"34","0638-01-07T07:20:00Z","p. 1978","fla"
"86/35","相州山池作","張說","全唐詩",86,"35","0638-01-11T00:00:00Z","p. 1979","fla"
"86/36","嶽州作","張說","全唐詩",86,"36","0638-01-14T16:40:00Z","p. 1980","fla"
"86/37","嶽州行郡竹籬","張說","全唐詩",86,"37","0638-01-18T09:20:00Z","p. 1981","fla"
"86/38","遊洞庭湖湘","張說","全唐詩",86,"38","0638-01-22T02:00:00Z","p. 1982","fla"
"86/39","灉湖山寺","張說","全唐詩",86,"39","0638-01-25T18:40:00Z","p. 1983","fla"
"86/40","出湖寄趙冬曦","張說","全唐詩",86,"40","0638-01-29T11:20:00Z","p. 1984","fla"
"86/41","岳陽早霽南樓","張說","全唐詩",86,"41","0638-02-02T04:00:00Z","p. 1985","fla"
"86/42","岳陽石門墨山二山相連有禪堂觀天下絕境","張說","全唐詩",86,"42","0638-02-05T20:40:00Z","p. 1986","fla"
"86/43","和尹懋秋夜遊灉湖","張說","全唐詩",86,"43","0638-02-09T13:20:00Z","p. 1987","fla"
"86/44","五君詠五首。魏齊西元忠","張說","全唐詩",86,"44","0638-02-13T06:00:00Z","p. 1988","fla"
"86/45","五君詠五首。蘇許公瑰","張說","全唐詩",86,"45","0638-02-16T22:40:00Z","p. 1989","fla"
"86/46","五君詠五首。李趙公嶠","張說","全唐詩",86,"46","0638-02-20T15:20:00Z","p. 1990","fla"
"86/47","五君詠五首。郭代西元振","張說","全唐詩",86,"47","0638-02-24T08:00:00Z","p. 1991","fla"
"86/48","五君詠五首。趙耿公彥昭","張說","全唐詩",86,"48","0638-02-28T00:40:00Z","p. 1992","fla"
"86/49","游龍山靜勝寺","張說","全唐詩",86,"49","0638-03-03T17:20:00Z","p. 1993","fla"
"86/50","一柱觀","張說","全唐詩",86,"50","0638-03-07T10:00:00Z","p. 1994","fla"
"86/51","登九裏台是樊姬墓","張說","全唐詩",86,"51","0638-03-11T02:40:00Z","p. 1995","fla"
"86/52","過懷王墓","張說","全唐詩",86,"52","0638-03-14T19:20:00Z","p. 1996","fla"
"86/53","聞雨","張說","全唐詩",86,"53","0638-03-18T12:00:00Z","p. 1997","fla"
"86/54","夜坐","張說","全唐詩",86,"54","0638-03-22T04:40:00Z","p. 1998","fla"
"86/55","山夜聞鐘","張說","全唐詩",86,"55","0638-03-25T21:20:00Z","p. 1999","fla"
"86/56","冬日見牧牛人擔青草歸","張說","全唐詩",86,"56","0638-03-29T14:00:00Z","p. 2000","fla"
"86/57","詠鏡","張說","全唐詩",86,"57","0638-04-02T06:40:00Z","p. 2001","fla"
"86/58","詠瓢","張說","全唐詩",86,"58","0638-04-05T23:20:00Z","p. 2002","fla"
"86/59","雜詩四首","張說","全唐詩",86,"59","0638-04-09T16:00:00Z","p. 2003","fla"
"86/60","和張監游終南","張說","全唐詩",86,"60","0638-04-13T08:40:00Z","p. 2004","fla"
"86/61","古泉驛","張說","全唐詩",86,"61","0638-04-17T01:20:00Z","p. 2005","fla"
"86/62","河上公","張說","全唐詩",86,"62","0638-04-20T18:00:00Z","p. 2006","fla"
"86/63","奉和聖制初入秦川路寒食應制","張說","全唐詩",86,"63","0638-04-24T10:40:00Z","p. 2007","fla"
"86/64","時樂鳥篇","張說","全唐詩",86,"64","0638-04-28T03:20:00Z","p. 2008","fla"
"86/65","安樂郡主花燭行","張說","全唐詩",86,"65","0638-05-01T20:00:00Z","p. 2009","fla"
"86/66","離會曲","張說","全唐詩",86,"66","0638-05-05T12:40:00Z","p. 2010","fla"
"86/67","鄴都引","張說","全唐詩",86,"67","0638-05-09T05:20:00Z","p. 2011","fla"
"86/68","城南亭作","張說","全唐詩",86,"68","0638-05-12T22:00:00Z","p. 2012","fla"
"86/69","同趙侍禦幹湖作","張說","全唐詩",86,"69","0638-05-16T14:40:00Z","p. 2013","fla"
"86/70","巡邊在河北作","張說","全唐詩",86,"70","0638-05-20T07:20:00Z","p. 2014","fla"
"86/71","贈崔二安平公樂世詞","張說","全唐詩",86,"71","0638-05-24T00:00:00Z","p. 2015","fla"
"86/72","送尹補闕元凱琴歌","張說","全唐詩",86,"72","0638-05-27T16:40:00Z","p. 2016","fla"
"86/73","送考功武員外學士使嵩山署舍利塔","張說","全唐詩",86,"73","0638-05-31T09:20:00Z","p. 2017","fla"
"86/74","遙同蔡起居偃松篇","張說","全唐詩",86,"74","0638-06-04T02:00:00Z","p. 2018","fla"
"87/1","奉和聖制登驪山矚眺應制","張說","全唐詩",87,"1","0638-06-07T18:40:00Z","p. 2019","fla"
"87/2","奉和聖制幸白鹿觀應制","張說","全唐詩",87,"2","0638-06-11T11:20:00Z","p. 2020","fla"
"87/3","奉和聖制送金城公主適西蕃應制","張說","全唐詩",87,"3","0638-06-15T04:00:00Z","p. 2021","fla"
"87/4","奉和同皇太子過慈恩寺應制二首","張說","全唐詩",87,"4","0638-06-18T20:40:00Z","p. 2022","fla"
"87/5","侍宴武三思山第應制賦得風字","張說","全唐詩",87,"5","0638-06-22T13:20:00Z","p. 2023","fla"
"87/6","奉和聖制過甯王宅應制","張說","全唐詩",87,"6","0638-06-26T06:00:00Z","p. 2024","fla"
"87/7","奉和聖制同玉真公主過大哥山池題石壁應制","張說","全唐詩",87,"7","0638-06-29T22:40:00Z","p. 2025","fla"
"87/8","奉和聖制賜王公千秋鏡應制","張說","全唐詩",87,"8","0638-07-03T15:20:00Z","p. 2026","fla"
"87/9","奉和聖制經鄒魯祭孔子應制","張說","全唐詩",87,"9","0638-07-07T08:00:00Z","p. 2027","fla"
"87/10","侍宴蘘荷亭應制","張說","全唐詩",87,"10","0638-07-11T00:40:00Z","p. 2028","fla"
"87/11","侍宴滻水賦得濃字","張說","全唐詩",87,"11","0638-07-14T17:20:00Z","p. 2029","fla"
"87/12","奉和聖制同劉晃喜雨應制","張說","全唐詩",87,"12","0638-07-18T10:00:00Z","p. 2030","fla"
"87/13","奉和聖制觀拔河俗戲應制","張說","全唐詩",87,"13","0638-07-22T02:40:00Z","p. 2031","fla"
"87/14","奉和聖制途次陝州應制","張說","全唐詩",87,"14","0638-07-25T19:20:00Z","p. 2032","fla"
"87/15","奉和聖制野次喜雪應制","張說","全唐詩",87,"15","0638-07-29T12:00:00Z","p. 2033","fla"
"87/16","奉和聖制溫泉言志應制","張說","全唐詩",87,"16","0638-08-02T04:40:00Z","p. 2034","fla"
"87/17","皇帝降誕日集賢殿賜宴","張說","全唐詩",87,"17","0638-08-05T21:20:00Z","p. 2035","fla"
"87/18","晦日詔宴永穆公主亭子賦得流字","張說","全唐詩",87,"18","0638-08-09T14:00:00Z","p. 2036","fla"
"87/19","恩制賜食於麗正殿書院宴賦得林字","張說","全唐詩",87,"19","0638-08-13T06:40:00Z","p. 2037","fla"
"87/20","羽林恩召觀禦書王太尉碑","張說","全唐詩",87,"20","0638-08-16T23:20:00Z","p. 2038","fla"
"87/21","東都酺宴四首","張說","全唐詩",87,"21","0638-08-20T16:00:00Z","p. 2039","fla"
"87/22","道家四首奉敕撰","張說","全唐詩",87,"22","0638-08-24T08:40:00Z","p. 2040","fla"
"87/23","鳳樓尋勝地","張說","全唐詩",87,"23","0638-08-28T01:20:00Z","p. 2041","fla"
"87/24","幽州夜飲","張說","全唐詩",87,"24","0638-08-31T18:00:00Z","p. 2042","fla"
"87/25","崔禮部園亭得深字","張說","全唐詩",87,"25","0638-09-04T10:40:00Z","p. 2043","fla"
"87/26","送鄭大夫惟忠從公主入蕃","張說","全唐詩",87,"26","0638-09-08T03:20:00Z","p. 2044","fla"
"87/27","送崔二長史日知赴潞州","張說","全唐詩",87,"27","0638-09-11T20:00:00Z","p. 2045","fla"
"87/28","同賀八送兗公赴荊州","張說","全唐詩",87,"28","0638-09-15T12:40:00Z","p. 2046","fla"
"87/29","餞唐州高使君","張說","全唐詩",87,"29","0638-09-19T05:20:00Z","p. 2047","fla"
"87/30","送王晙自羽林赴永昌令","張說","全唐詩",87,"30","0638-09-22T22:00:00Z","p. 2048","fla"
"87/31","同王僕射山亭餞岑廣武羲得言字","張說","全唐詩",87,"31","0638-09-26T14:40:00Z","p. 2049","fla"
"87/32","送任禦史江南發糧以賑河北百姓","張說","全唐詩",87,"32","0638-09-30T07:20:00Z","p. 2050","fla"
"87/33","送王尚一嚴嶷二侍禦赴司馬都督軍","張說","全唐詩",87,"33","0638-10-04T00:00:00Z","p. 2051","fla"
"87/34","送李問政河北簡兵","張說","全唐詩",87,"34","0638-10-07T16:40:00Z","p. 2052","fla"
"87/35","送薛植入京","張說","全唐詩",87,"35","0638-10-11T09:20:00Z","p. 2053","fla"
"87/36","相州前池別許鄭二判官景先神力","張說","全唐詩",87,"36","0638-10-15T02:00:00Z","p. 2054","fla"
"87/37","嶽州宴別潭州王熊二首","張說","全唐詩",87,"37","0638-10-18T18:40:00Z","p. 2055","fla"
"87/38","廣州蕭都督入朝過嶽州宴餞得冬字","張說","全唐詩",87,"38","0638-10-22T11:20:00Z","p. 2056","fla"
"87/39","岳州別姚司馬紹之制許歸侍","張說","全唐詩",87,"39","0638-10-26T04:00:00Z","p. 2057","fla"
"87/40","送岳州李十從軍桂州","張說","全唐詩",87,"40","0638-10-29T20:40:00Z","p. 2058","fla"
"87/41","岳州別趙國公王十一琚入朝","張說","全唐詩",87,"41","0638-11-02T13:20:00Z","p. 2059","fla"
"87/42","嶽州別子均","張說","全唐詩",87,"42","0638-11-06T06:00:00Z","p. 2060","fla"
"87/43","端州別高六戩","張說","全唐詩",87,"43","0638-11-09T22:40:00Z","p. 2061","fla"
"87/44","南中別蔣五岑向青州","張說","全唐詩",87,"44","0638-11-13T15:20:00Z","p. 2062","fla"
"87/45","南中別陳七李十","張說","全唐詩",87,"45","0638-11-17T08:00:00Z","p. 2063","fla"
"87/46","南中別王陵成崇","張說","全唐詩",87,"46","0638-11-21T00:40:00Z","p. 2064","fla"
"87/47","嶺南送使","張說","全唐詩",87,"47","0638-11-24T17:20:00Z","p. 2065","fla"
"87/48","幽州別陰長河行先","張說","全唐詩",87,"48","0638-11-28T10:00:00Z","p. 2066","fla"
"87/49","和朱使欣道峽似巫山之作","張說","全唐詩",87,"49","0638-12-02T02:40:00Z","p. 2067","fla"
"87/50","和朱使欣二首","張說","全唐詩",87,"50","0638-12-05T19:20:00Z","p. 2068","fla"
"87/51","過庾信宅","張說","全唐詩",87,"51","0638-12-09T12:00:00Z","p. 2069","fla"
"87/52","盧巴驛聞張禦史張判官欲到不得待留贈之","張說","全唐詩",87,"52","0638-12-13T04:40:00Z","p. 2070","fla"
"87/53","南中贈高六戩","張說","全唐詩",87,"53","0638-12-16T21:20:00Z","p. 2071","fla"
"87/54","嶽州山城","張說","全唐詩",87,"54","0638-12-20T14:00:00Z","p. 2072","fla"
"87/55","和尹懋秋夜遊灉湖","張說","全唐詩",87,"55","0638-12-24T06:40:00Z","p. 2073","fla"
"87/56","與趙冬曦尹懋子均登南樓","張說","全唐詩",87,"56","0638-12-27T23:20:00Z","p. 2074","fla"
"87/57","遊灉湖上寺","張說","全唐詩",87,"57","0638-12-31T16:00:00Z","p. 2075","fla"
"87/58","晦日","張說","全唐詩",87,"58","0639-01-04T08:40:00Z","p. 2076","fla"
"87/59","湘州九日城北亭子","張說","全唐詩",87,"59","0639-01-08T01:20:00Z","p. 2077","fla"
"87/60","翻著葛巾呈趙尹","張說","全唐詩",87,"60","0639-01-11T18:00:00Z","p. 2078","fla"
"87/7a","戲題草樹","張說","全唐詩",87,"7a","0639-01-15T10:40:00Z","p. 2079","fla"
"87/8a","嶽州贈廣平公宋大夫","張說","全唐詩",87,"8a","0639-01-19T03:20:00Z","p. 2080","fla"
"87/9a","和魏僕射還鄉","張說","全唐詩",87,"9a","0639-01-22T20:00:00Z","p. 2081","fla"
"87/10a","和張監觀赦","張說","全唐詩",87,"10a","0639-01-26T12:40:00Z","p. 2082","fla"
"87/11a","寄天臺司馬道士","張說","全唐詩",87,"11a","0639-01-30T05:20:00Z","p. 2083","fla"
"87/12a","下江南向夔州","張說","全唐詩",87,"12a","0639-02-02T22:00:00Z","p. 2084","fla"
"87/13a","還至端州驛前與高六別處","張說","全唐詩",87,"13a","0639-02-06T14:40:00Z","p. 2085","fla"
"87/14a","四月一日過江赴荊州","張說","全唐詩",87,"14a","0639-02-10T07:20:00Z","p. 2086","fla"
"87/15a","湘州北亭","張說","全唐詩",87,"15a","0639-02-14T00:00:00Z","p. 2087","fla"
"87/16a","荊州亭入朝","張說","全唐詩",87,"16a","0639-02-17T16:40:00Z","p. 2088","fla"
"87/17a","嶽州守歲","張說","全唐詩",87,"17a","0639-02-21T09:20:00Z","p. 2089","fla"
"87/18a","詠塵","張說","全唐詩",87,"18a","0639-02-25T02:00:00Z","p. 2090","fla"
"87/19a","闕題","張說","全唐詩",87,"19a","0639-02-28T18:40:00Z","p. 2091","fla"
"87/20a","深渡驛","張說","全唐詩",87,"20a","0639-03-04T11:20:00Z","p. 2092","fla"
"87/21a","惠文太子挽歌二首","張說","全唐詩",87,"21a","0639-03-08T04:00:00Z","p. 2093","fla"
"87/22a","節義太子楊妃挽歌二首","張說","全唐詩",87,"22a","0639-03-11T20:40:00Z","p. 2094","fla"
"87/23a","韋譙公挽歌二首","張說","全唐詩",87,"23a","0639-03-15T13:20:00Z","p. 2095","fla"
"87/24a","右丞相蘇公挽歌二首","張說","全唐詩",87,"24a","0639-03-19T06:00:00Z","p. 2096","fla"
"87/25a","崔尚書挽詞","張說","全唐詩",87,"25a","0639-03-22T22:40:00Z","p. 2097","fla"
"87/26a","右侍郎集賢院學士徐公挽詞二首","張說","全唐詩",87,"26a","0639-03-26T15:20:00Z","p. 2098","fla"
"87/27a","崔司業挽歌二首","張說","全唐詩",87,"27a","0639-03-30T08:00:00Z","p. 2099","fla"
"87/28a","李工部挽歌三首","張說","全唐詩",87,"28a","0639-04-03T00:40:00Z","p. 2100","fla"
"87/29a","贈工部尚書馮公挽歌三首","張說","全唐詩",87,"29a","0639-04-06T17:20:00Z","p. 2101","fla"
"87/30a","徐高禦挽歌","張說","全唐詩",87,"30a","0639-04-10T10:00:00Z","p. 2102","fla"
"87/31a","奉和聖制春日幸望春宮應制","張說","全唐詩",87,"31a","0639-04-14T02:40:00Z","p. 2103","fla"
"87/32a","侍宴隆慶池應制","張說","全唐詩",87,"32a","0639-04-17T19:20:00Z","p. 2104","fla"
"87/33a","奉和聖制春日出苑應制（一作矚目應令，一作明皇詩）","張說","全唐詩",87,"33a","0639-04-21T12:00:00Z","p. 2105","fla"
"87/34a","扈從溫泉宮獻詩","張說","全唐詩",87,"34a","0639-04-25T04:40:00Z","p. 2106","fla"
"87/35a","三月三日詔宴定昆池宮莊賦得筵字","張說","全唐詩",87,"35a","0639-04-28T21:20:00Z","p. 2107","fla"
"87/36a","先天應令","張說","全唐詩",87,"36a","0639-05-02T14:00:00Z","p. 2108","fla"
"87/37a","舞馬千秋萬歲樂府詞三首","張說","全唐詩",87,"37a","0639-05-06T06:40:00Z","p. 2109","fla"
"87/38a","同趙侍禦巴陵早春作","張說","全唐詩",87,"38a","0639-05-09T23:20:00Z","p. 2110","fla"
"87/39a","灉湖山寺","張說","全唐詩",87,"39a","0639-05-13T16:00:00Z","p. 2111","fla"
"87/40a","幽州新歲作","張說","全唐詩",87,"40a","0639-05-17T08:40:00Z","p. 2112","fla"
"88/1","扈從幸韋嗣立山莊應制","張說","全唐詩",88,"1","0639-05-21T01:20:00Z","p. 2113","fla"
